cluster	gene	p_val_adj	p_val	avg_log2FC	pct.1	pct.2
epi_SOX9_prolif	PRDX2	1.187319951362376e-23	5.660643391477359e-28	0.7947352778535728	0.97	0.862
epi_SOX9_prolif	CDCA5	1.6986863662906634e-23	8.098623915569313e-28	0.34940805537562314	0.46	0.029
epi_SOX9_prolif	UBE2S	2.1914304479066956e-23	1.0447820967373995e-27	1.1210048170260074	0.9	0.584
epi_SOX9_prolif	AP2S1	4.0989896529430166e-23	1.9542262946093048e-27	0.6543888176784065	0.98	0.707
epi_SOX9_prolif	RCN2	6.149878373119577e-23	2.9320039919521227e-27	0.7648551283922391	0.96	0.716
epi_SOX9_prolif	PAICS	1.0898925508181667e-22	5.1961504210639655e-27	0.6416900980627618	0.81	0.313
epi_SOX9_prolif	HNRNPA1L2	1.8467311092038862e-22	8.804439138039982e-27	0.6399853122288737	0.92	0.397
epi_SOX9_prolif	PCNA	2.490779676458319e-22	1.187499249801344e-26	0.9892652504638937	0.7	0.352
epi_SOX9_prolif	RPS21	3.0300672715291745e-22	1.4446089494775563e-26	0.6436291710625479	1.0	0.987
epi_SOX9_prolif	RPL4	3.463709765798045e-22	1.6513514974007365e-26	0.7394379700406462	1.0	0.954
epi_SOX9_prolif	HIST1H4C	5.164056484807018e-22	2.4620054754741443e-26	1.9398490127485841	0.93	0.727
epi_SOX9_prolif	PDIA6	5.305526791129283e-22	2.5294525821832097e-26	0.8560214228115386	0.98	0.896
epi_SOX9_prolif	NME1	5.770643281525671e-22	2.7512006109776737e-26	0.8040130814966692	0.87	0.509
epi_SOX9_prolif	RPLP0	5.902499102703443e-22	2.8140639345427616e-26	0.6549309164078791	1.0	0.991
epi_SOX9_prolif	RPS3A	7.724979959543386e-22	3.6829463454318883e-26	0.7200249781412555	1.0	0.994
epi_SOX9_prolif	CPM	1.1071422291272578e-21	5.278389650189549e-26	1.2172577277798367	0.97	0.657
epi_SOX9_prolif	KIF23	1.2858855211444443e-21	6.130562675301284e-26	0.7188634861862565	0.62	0.138
epi_SOX9_prolif	HMGB3	2.4823152672664823e-21	1.1834637746204922e-25	0.7155496966441658	0.97	0.612
epi_SOX9_prolif	RPL6	3.641148127652237e-21	1.7359466639581582e-25	0.6784699499586369	1.0	0.979
epi_SOX9_prolif	TMEM97	3.903113759835587e-21	1.8608408866915792e-25	0.5200600416037342	0.74	0.184
epi_SOX9_prolif	RPL7A	5.1193019374480205e-21	2.44066838495734e-25	0.6747835613222	1.0	0.988
epi_SOX9_prolif	ECT2	5.2995941173173624e-21	2.5266241322132835e-25	0.739973559287679	0.8	0.282
epi_SOX9_prolif	TUBA1C	5.945784813018092e-21	2.83470074518145e-25	0.9350293667115441	1.0	0.821
epi_SOX9_prolif	SMC1A	6.15311450607123e-21	2.933546844372458e-25	0.7232651184034018	0.89	0.484
epi_SOX9_prolif	CDK4	9.095880028327492e-21	4.3365339825160865e-25	0.6866249343771389	0.78	0.335
epi_SOX9_prolif	RNASEH2A	1.1503375271122416e-20	5.484326708520818e-25	0.6151891474656906	0.72	0.197
epi_SOX9_prolif	CDCA2	1.2180721611244951e-20	5.807257025623338e-25	0.36003109477123774	0.38	0.021
epi_SOX9_prolif	HELLS	2.012320559505098e-20	9.59390016450583e-25	0.7375093649633292	0.69	0.172
epi_SOX9_prolif	GAPDH	3.0530599038215117e-20	1.4555708719053691e-24	0.729903157884773	1.0	0.994
epi_SOX9_prolif	FAM64A	4.43257342432904e-20	2.1132650413964434e-24	0.2513700012956021	0.37	0.012
epi_SOX9_prolif	ATAD5	5.387540234350391e-20	2.568553151060973e-24	0.3653416550992073	0.49	0.065
epi_SOX9_prolif	MAD2L1	6.246891402524998e-20	2.978255734219308e-24	0.6735993131587201	0.79	0.193
epi_SOX9_prolif	SEC11A	8.583219917997264e-20	4.092119150415859e-24	0.644939507353695	0.99	0.842
epi_SOX9_prolif	ORC6	1.0007186467604067e-19	4.771006659167612e-24	0.5414433915141079	0.63	0.12
epi_SOX9_prolif	CBX3	1.0136971507174089e-19	4.832882720941163e-24	0.6408869184631447	0.99	0.841
epi_SOX9_prolif	HNRNPAB	1.5584956988603758e-19	7.430253629846845e-24	0.7518025232408565	1.0	0.769
epi_SOX9_prolif	TTK	1.9100997327788314e-19	9.106554149124345e-24	0.41950322196565026	0.49	0.046
epi_SOX9_prolif	SKA2	2.1066773595191778e-19	1.0043753799853053e-23	0.5557062630905762	0.79	0.304
epi_SOX9_prolif	HIST1H1B	2.2806762947869103e-19	1.0873307722464411e-23	0.32293524411068514	0.33	0.015
epi_SOX9_prolif	CDC45	2.4859503566407456e-19	1.1851968327250277e-23	0.269068731178771	0.37	0.025
epi_SOX9_prolif	LMNB2	3.2585274491333055e-19	1.5535291771791684e-23	0.5047211794404338	0.71	0.194
epi_SOX9_prolif	PARPBP	3.351020716220456e-19	1.5976260863983104e-23	0.3090948571427625	0.51	0.058
epi_SOX9_prolif	MELK	3.9109335929391163e-19	1.8645690550365273e-23	0.3724327332237744	0.5	0.061
epi_SOX9_prolif	EXOSC8	4.940669429669604e-19	2.3555038997232917e-23	0.5337595385721908	0.83	0.323
epi_SOX9_prolif	RAD51	5.635811738820091e-19	2.686918588233655e-23	0.23330302085326504	0.36	0.019
epi_SOX9_prolif	CKAP2	5.787818469006242e-19	2.7593890197884345e-23	0.6284249111681663	0.65	0.194
epi_SOX9_prolif	SKA3	6.584162625943739e-19	3.139052503429673e-23	0.3147732741394871	0.56	0.048
epi_SOX9_prolif	CMTM6	6.982513877724679e-19	3.328969667568381e-23	1.0102688943435136	0.96	0.822
epi_SOX9_prolif	ARL6IP1	8.872144716840745e-19	4.229866372748865e-23	0.968289297458305	0.99	0.796
epi_SOX9_prolif	NRM	1.1534891458939985e-18	5.499352304619778e-23	0.2965382635437648	0.49	0.044
epi_SOX9_prolif	PA2G4	1.2313944405886934e-18	5.870772064785189e-23	0.6604954414749789	0.99	0.813
epi_SOX9_prolif	HIST1H2BH	1.2473389372263108e-18	5.946788735286345e-23	1.1345724760990026	0.6	0.172
epi_SOX9_prolif	RPL5	1.2491410772530568e-18	5.955380582851283e-23	0.6825716808055495	1.0	0.973
epi_SOX9_prolif	H1FX	1.2997810508850361e-18	6.1968107312755e-23	0.8578588408965615	0.99	0.73
epi_SOX9_prolif	KIF20A	2.315951781169092e-18	1.104148644180735e-22	0.35755666234716504	0.38	0.033
epi_SOX9_prolif	ILF2	3.830551087086627e-18	1.826246048670621e-22	0.6912088909256642	0.94	0.749
epi_SOX9_prolif	RPS19	4.933947782678588e-18	2.352299300442712e-22	0.634987453054852	1.0	0.998
epi_SOX9_prolif	MARCKSL1	5.467731420817088e-18	2.606784944370483e-22	0.9829224713448665	0.92	0.637
epi_SOX9_prolif	HNRNPA0	5.534209483927685e-18	2.6384788957938902e-22	0.6454649152859868	0.97	0.823
epi_SOX9_prolif	IQGAP3	6.048165506591397e-18	2.8835115645251e-22	0.23309294709761721	0.32	0.007
epi_SOX9_prolif	CCT5	6.278223637310112e-18	2.993193629230089e-22	0.6757248868565338	0.98	0.751
epi_SOX9_prolif	AC090498.1	6.4602603575061336e-18	3.0799811001221137e-22	0.5807390395049148	1.0	0.973
epi_SOX9_prolif	MZT2B	7.857191853500528e-18	3.7459794295592505e-22	0.6420296198656821	1.0	0.87
epi_SOX9_prolif	DHFR	8.33153526379139e-18	3.9721264666466694e-22	0.5545135203595707	0.64	0.148
epi_SOX9_prolif	SMC2	9.330695430574137e-18	4.448484114695655e-22	0.7270668300970554	0.89	0.353
epi_SOX9_prolif	BUB3	1.0240883297061938e-17	4.882423502770888e-22	0.6345453282939939	0.77	0.405
epi_SOX9_prolif	ACTG1	1.1513406391705586e-17	5.489109125962139e-22	0.6649100783585844	1.0	0.999
epi_SOX9_prolif	FEN1	1.38825088451521e-17	6.618597780763814e-22	0.49784144152808596	0.56	0.115
epi_SOX9_prolif	OIP5	1.8002051634221092e-17	8.58262294837716e-22	0.22011436304411153	0.39	0.029
epi_SOX9_prolif	CKS2	1.86794593300635e-17	8.905582517312754e-22	1.0236858261966064	0.98	0.793
epi_SOX9_prolif	ACTB	1.9032800203517827e-17	9.074040621462612e-22	0.6105489057585682	1.0	0.998
epi_SOX9_prolif	EIF5A	2.0174097780890666e-17	9.618163423547398e-22	0.6618811401205162	0.99	0.867
epi_SOX9_prolif	SPAG5	3.1023281189769925e-17	1.4790598898579225e-21	0.325354884990003	0.42	0.052
epi_SOX9_prolif	CHEK1	3.525995107915381e-17	1.6810465353589422e-21	0.38233058529599095	0.61	0.122
epi_SOX9_prolif	RAD21	3.952423657932607e-17	1.8843497773218626e-21	0.69217554629281	0.94	0.702
epi_SOX9_prolif	SUMO2	4.244111891820126e-17	2.0234144895447563e-21	0.557465656778787	1.0	0.936
epi_SOX9_prolif	KIAA1524	4.552758883480031e-17	2.170564425973793e-21	0.3165862823282384	0.47	0.051
epi_SOX9_prolif	PRKDC	5.4425411892379664e-17	2.5947752988023677e-21	0.6912646378929006	0.94	0.633
epi_SOX9_prolif	SHCBP1	5.77559087140351e-17	2.753559414256739e-21	0.20907787291242055	0.4	0.019
epi_SOX9_prolif	ALDH7A1	9.039457857750457e-17	4.309634258760647e-21	0.4919307224059714	0.82	0.337
epi_SOX9_prolif	PPP1R14B	1.0359848344208656e-16	4.9391410461066296e-21	0.6502173207842179	0.97	0.669
epi_SOX9_prolif	MCM7	1.1654543202484467e-16	5.556397235987827e-21	0.6656858574931716	0.71	0.263
epi_SOX9_prolif	WDR76	1.295522937302871e-16	6.176509832194856e-21	0.3091212109182284	0.38	0.035
epi_SOX9_prolif	LSM2	1.3019940318649953e-16	6.2073612961382374e-21	0.5817972989266823	0.94	0.552
epi_SOX9_prolif	RPL41	1.3701024721399992e-16	6.532073764672225e-21	0.5737215195184486	1.0	0.996
epi_SOX9_prolif	ATAD2	1.4686860123157326e-16	7.002078723793719e-21	0.540149952247725	0.63	0.186
epi_SOX9_prolif	HNRNPM	1.4795566936245073e-16	7.053905571511358e-21	0.6603853887520346	0.98	0.842
epi_SOX9_prolif	DAZAP1	1.6348787476863322e-16	7.79441596036392e-21	0.5738243863532898	0.82	0.429
epi_SOX9_prolif	SNRPD1	1.973011027707669e-16	9.406488809094966e-21	0.6200574927978082	0.97	0.766
epi_SOX9_prolif	IMPDH2	2.2111534339747636e-16	1.0541851890225333e-20	0.6765359328303951	0.85	0.556
epi_SOX9_prolif	KHDRBS1	3.7004321565606407e-16	1.764210801697564e-20	0.5818241063685303	1.0	0.808
epi_SOX9_prolif	RPL32	4.0216549299464173e-16	1.9173563432402467e-20	0.580987214513204	1.0	0.999
epi_SOX9_prolif	GINS2	4.1383510753959784e-16	1.972992169437892e-20	0.43089654807397276	0.38	0.033
epi_SOX9_prolif	H2AFX	4.653600654424221e-16	2.21864155157293e-20	0.7422915312256726	0.88	0.502
epi_SOX9_prolif	MCM3	7.053649355044511e-16	3.3628840786862986e-20	0.6776950066535554	0.62	0.224
epi_SOX9_prolif	LSM5	7.095838841670432e-16	3.382998255861946e-20	0.6438737116136161	0.97	0.669
epi_SOX9_prolif	BCL2L12	7.246181356332218e-16	3.454675259276385e-20	0.47379586384530475	0.78	0.283
epi_SOX9_prolif	RPS10	1.1663573510752864e-15	5.560702508106252e-20	0.6852327901261759	0.98	0.848
epi_SOX9_prolif	HNRNPR	1.1850607248140253e-15	5.649872347146723e-20	0.6386086356405443	1.0	0.786
epi_SOX9_prolif	SAPCD2	1.2870425419304912e-15	6.136078864984464e-20	0.3569158377074523	0.5	0.087
epi_SOX9_prolif	RPS15	1.7471477764958024e-15	8.329667587584278e-20	0.5082183325582506	1.0	0.998
epi_SOX9_prolif	RPS24	1.7655964491136887e-15	8.417623118539637e-20	0.5610647539160505	1.0	0.999
epi_SOX9_prolif	E2F1	1.777256228093724e-15	8.473212052890221e-20	0.23724771451311424	0.3	0.009
epi_SOX9_prolif	CDC20	2.026226620524188e-15	9.660198429197558e-20	0.751816883917997	0.64	0.107
epi_SOX9_prolif	PGRMC1	2.263318423515599e-15	1.0790552674687004e-19	0.6270025753093231	0.98	0.789
epi_SOX9_prolif	PDAP1	2.362728388695495e-15	1.1264497681504148e-19	0.5391103420792217	0.95	0.703
epi_SOX9_prolif	RCN1	2.6609581998800222e-15	1.2686332299785564e-19	0.8193671664820039	0.97	0.707
epi_SOX9_prolif	GREM2	2.9215569173820123e-15	1.3928757651404112e-19	0.6043048542949594	0.63	0.133
epi_SOX9_prolif	RTKN2	3.0448778896754467e-15	1.4516700308345396e-19	0.4149786216256275	0.62	0.144
epi_SOX9_prolif	RPL35	3.1911638522268526e-15	1.5214130403942086e-19	0.5256790988261617	1.0	0.994
epi_SOX9_prolif	E2F8	3.458101384771054e-15	1.6486776566250556e-19	0.3418438811613944	0.39	0.052
epi_SOX9_prolif	SFPQ	3.571067583950842e-15	1.7025352009300796e-19	0.6389661717558384	1.0	0.919
epi_SOX9_prolif	RPS7	3.811745971803828e-15	1.8172805586669026e-19	0.5747264267689189	1.0	0.989
epi_SOX9_prolif	HADH	4.832924316995266e-15	2.3041355504149065e-19	0.5357200835574297	0.83	0.457
epi_SOX9_prolif	RPL11	5.0524063711391036e-15	2.408775385525198e-19	0.5272766057360583	1.0	0.998
epi_SOX9_prolif	RPL26	5.077307714621719e-15	2.420647301369115e-19	0.5970888645333767	1.0	0.996
epi_SOX9_prolif	YWHAQ	5.086438401790134e-15	2.4250004299357016e-19	0.6221435670578843	0.96	0.802
epi_SOX9_prolif	CALR	5.5273130967314484e-15	2.6351909877146357e-19	0.6928166969047043	1.0	0.926
epi_SOX9_prolif	TTF2	5.654569091920845e-15	2.6958613072328224e-19	0.39595318808903934	0.67	0.19
epi_SOX9_prolif	RPS4X	5.798670712237958e-15	2.764562914058621e-19	0.5744226782531436	1.0	1.0
epi_SOX9_prolif	RPL3	6.153766881069679e-15	2.9338578694015157e-19	0.648467228152569	1.0	0.993
epi_SOX9_prolif	MRPL11	6.3254753309493235e-15	3.0157212543262567e-19	0.5055127655704535	0.86	0.494
epi_SOX9_prolif	MZT2A	9.319439152067163e-15	4.443117593357407e-19	0.5810559321074549	0.99	0.687
epi_SOX9_prolif	FAM111B	1.0700093620415425e-14	5.101355718910811e-19	0.33629122549405355	0.3	0.016
epi_SOX9_prolif	MXD3	1.1425240996103581e-14	5.44707556429253e-19	0.39246716380418006	0.43	0.065
epi_SOX9_prolif	PALLD	1.2840370783722368e-14	6.121750075672166e-19	0.6116219573460948	0.91	0.523
epi_SOX9_prolif	GLA	1.3196058557976156e-14	6.291327083659669e-19	1.0081777443601565	0.94	0.541
epi_SOX9_prolif	MCM10	1.5938078777854458e-14	7.598607283840027e-19	0.20355849670086554	0.29	0.015
epi_SOX9_prolif	NUDT21	1.6363804840637597e-14	7.801575609362383e-19	0.5462197948990651	0.87	0.511
epi_SOX9_prolif	PODXL2	1.6454057613042544e-14	7.84460434471635e-19	0.4499990469893195	0.68	0.177
epi_SOX9_prolif	EMID1	1.7011334678759044e-14	8.110290669253419e-19	0.5643789665127256	0.76	0.207
epi_SOX9_prolif	STRA13	1.8061263630032916e-14	8.610852743758244e-19	0.6913656655421768	0.83	0.538
epi_SOX9_prolif	BRCA2	2.0587816316058418e-14	9.81540706367505e-19	0.39959113634555576	0.54	0.075
epi_SOX9_prolif	PKM	2.8605074840083664e-14	1.3637699566190066e-18	0.6959488934746512	1.0	0.873
epi_SOX9_prolif	PPIH	3.893031923941424e-14	1.856034290317723e-18	0.4272272636663029	0.8	0.373
epi_SOX9_prolif	MTHFD1	4.124814623639778e-14	1.966538557158416e-18	0.4169119178709627	0.56	0.172
epi_SOX9_prolif	RPS26	4.172654366007366e-14	1.989346539216861e-18	0.7077261007823621	1.0	0.961
epi_SOX9_prolif	RPS15A	4.323127631216142e-14	2.061085879006504e-18	0.5716035321191475	1.0	0.995
epi_SOX9_prolif	LDHB	6.355254610270233e-14	3.0299187653254986e-18	0.7656978690610847	1.0	0.883
epi_SOX9_prolif	UQCC2	1.1334080677626077e-13	5.403614149046998e-18	0.5264309201199421	0.9	0.516
epi_SOX9_prolif	SNRPD3	1.5682251366657586e-13	7.47663950734569e-18	0.5190502697188639	0.97	0.855
epi_SOX9_prolif	RPL22	1.7453858723441477e-13	8.32126756779093e-18	0.49696637975587876	1.0	0.973
epi_SOX9_prolif	SHMT1	1.8200471319520098e-13	8.67722112968777e-18	0.3825422350172293	0.62	0.191
epi_SOX9_prolif	RMI2	1.9712231522189205e-13	9.397964968862553e-18	0.20796989874683908	0.33	0.034
epi_SOX9_prolif	TPI1	2.408009402945699e-13	1.148037855993182e-17	0.585122476957145	0.99	0.938
epi_SOX9_prolif	PSRC1	2.713314532713554e-13	1.293594532878929e-17	0.21110795555137793	0.29	0.018
epi_SOX9_prolif	CCT2	2.7407499496931957e-13	1.3066745886499145e-17	0.551659673697972	0.98	0.79
epi_SOX9_prolif	PGR	2.7753737615004853e-13	1.3231817694877165e-17	0.8207133398892903	0.93	0.555
epi_SOX9_prolif	COMMD4	2.827247239144567e-13	1.3479128672918078e-17	0.5199370468254346	0.91	0.537
epi_SOX9_prolif	KIF4A	3.027964354847565e-13	1.4436063670310202e-17	0.39837161445451413	0.54	0.091
epi_SOX9_prolif	GUSB	3.072229940149375e-13	1.464710340953218e-17	0.5467005153867766	0.88	0.412
epi_SOX9_prolif	DEPDC1	3.364273582320667e-13	1.6039444969347638e-17	0.48290856070016247	0.41	0.052
epi_SOX9_prolif	FADS1	3.6192191699453496e-13	1.7254918569465313e-17	0.3867667799991743	0.5	0.117
epi_SOX9_prolif	PAFAH1B3	3.919228561706056e-13	1.8685237481316118e-17	0.47567049244365683	0.89	0.458
epi_SOX9_prolif	BRCA1	4.40169105780277e-13	2.0985416246973874e-17	0.4131531558859777	0.48	0.11
epi_SOX9_prolif	FDPS	4.5081963097751425e-13	2.1493188604410692e-17	0.5468299735567489	0.94	0.653
epi_SOX9_prolif	DSCC1	4.605611693465363e-13	2.1957624283505906e-17	0.20222230767304594	0.36	0.015
epi_SOX9_prolif	RPLP1	4.865994045665923e-13	2.319901809614266e-17	0.4992177295122353	1.0	1.0
epi_SOX9_prolif	WHSC1	5.011137957675273e-13	2.3891003373898798e-17	0.4682944572380558	0.78	0.285
epi_SOX9_prolif	CENPK	5.092807250465395e-13	2.4280368297808796e-17	0.5195114265782239	0.77	0.178
epi_SOX9_prolif	NT5DC2	5.151541272576845e-13	2.4560387473548723e-17	0.38994284133340545	0.69	0.223
epi_SOX9_prolif	GPSM2	5.855119687901365e-13	2.7914754173546434e-17	0.32203680565723464	0.45	0.094
epi_SOX9_prolif	COL4A2	7.611410845928082e-13	3.628801356819109e-17	0.5247147592094488	0.86	0.399
epi_SOX9_prolif	FKBP3	7.998301919718504e-13	3.8132547889003595e-17	0.5151094389513172	0.93	0.618
epi_SOX9_prolif	PPIL1	9.740659578884398e-13	4.643937820683861e-17	0.33741104374352016	0.61	0.179
epi_SOX9_prolif	CDT1	1.085897627623609e-12	5.1771043033306745e-17	0.30832045836995847	0.4	0.067
epi_SOX9_prolif	PSME2	1.1974153291829692e-12	5.708773917439662e-17	0.5263191544817616	0.99	0.771
epi_SOX9_prolif	ANLN	1.2825837907500321e-12	6.114821410012072e-17	0.639853542576214	0.63	0.14
epi_SOX9_prolif	RPS27A	1.3733145840702208e-12	6.547387766723341e-17	0.5067111679421403	1.0	0.999
epi_SOX9_prolif	HNRNPK	1.4929340914493382e-12	7.117683391891958e-17	0.4660690934508742	1.0	0.958
epi_SOX9_prolif	ERP29	1.8192575943582153e-12	8.67345694568875e-17	0.5135274973475099	1.0	0.837
epi_SOX9_prolif	DNAJC9	1.9712644553079226e-12	9.398161884662325e-17	0.4550088598521189	0.63	0.258
epi_SOX9_prolif	GLRX5	2.1698445486481144e-12	1.034490845601008e-16	0.4772683965364324	0.93	0.565
epi_SOX9_prolif	SIVA1	2.2809257359537264e-12	1.0874496953295478e-16	0.6079409364083745	0.94	0.701
epi_SOX9_prolif	BASP1	2.417555978039711e-12	1.1525892624742365e-16	0.6100178993441112	0.97	0.734
epi_SOX9_prolif	NCAPD3	2.5265865462448097e-12	1.204570463048777e-16	0.33805890334706884	0.6	0.157
epi_SOX9_prolif	EIF3L	2.832099418323903e-12	1.3502261827527546e-16	0.5442502863201859	0.96	0.776
epi_SOX9_prolif	MCM4	3.1253638352318834e-12	1.4900423529115057e-16	0.45391777404629613	0.55	0.19
epi_SOX9_prolif	SAE1	3.684437620064561e-12	1.7565852777423415e-16	0.41117020244790303	0.73	0.327
epi_SOX9_prolif	SNRPG	3.977933822008041e-12	1.896511953281545e-16	0.5565940053401301	1.0	0.889
epi_SOX9_prolif	DNMT1	4.0611826081633955e-12	1.9362014818419048e-16	0.6144029189479588	0.9	0.564
epi_SOX9_prolif	NCL	4.317537951098135e-12	2.0584209540396357e-16	0.6202193990685796	0.99	0.959
epi_SOX9_prolif	RPL18A	4.388720022855025e-12	2.0923575794302862e-16	0.49732824619343496	1.0	0.995
epi_SOX9_prolif	RPL29	6.415784291566201e-12	3.058776777862313e-16	0.5073901045357792	1.0	0.995
epi_SOX9_prolif	CDC6	7.61411756274889e-12	3.6300918058397564e-16	0.33616514405565484	0.39	0.055
epi_SOX9_prolif	TRIM28	8.530544542381225e-12	4.0670057413021333e-16	0.5204826843189087	0.94	0.706
epi_SOX9_prolif	PDIA3	9.96466798934244e-12	4.750735632582808e-16	0.5539084817636475	1.0	0.912
epi_SOX9_prolif	GOLIM4	1.1640677780462228e-11	5.549786784487355e-16	0.5336428623086367	0.81	0.392
epi_SOX9_prolif	RFC3	1.4810766296158975e-11	7.061151988633599e-16	0.3502504968006047	0.55	0.119
epi_SOX9_prolif	NUDCD2	1.5089247211607585e-11	7.19392000553401e-16	0.47591671203194097	0.89	0.499
epi_SOX9_prolif	MZT1	1.6623725453875984e-11	7.925494852861017e-16	0.41414136364650267	0.71	0.29
epi_SOX9_prolif	KIF14	1.6773031476828347e-11	7.99667770051411e-16	0.34890164475700236	0.45	0.069
epi_SOX9_prolif	NHP2	1.7009607500020054e-11	8.109467222893946e-16	0.528836773561778	0.94	0.706
epi_SOX9_prolif	HDAC2	1.9596190683110998e-11	9.342641565249582e-16	0.517405166194279	0.89	0.603
epi_SOX9_prolif	AHCY	2.1779799739904852e-11	1.0383694750848558e-15	0.5422003916051479	0.84	0.537
epi_SOX9_prolif	UBE2E3	2.2387047830584252e-11	1.0673205163568177e-15	0.555232424815038	0.84	0.562
epi_SOX9_prolif	C19orf48	2.269205127117521e-11	1.0818618007711662e-15	0.42720641511371527	0.7	0.252
epi_SOX9_prolif	GDI2	2.270011933874242e-11	1.0822464523834289e-15	0.5211347115323229	0.96	0.711
epi_SOX9_prolif	FH	2.3633111018082688e-11	1.1267275813150269e-15	0.49504538282781707	0.77	0.373
epi_SOX9_prolif	XRCC6	2.8002647309952188e-11	1.3350487394494487e-15	0.5766979128330316	0.93	0.776
epi_SOX9_prolif	SNRPE	3.302182364328633e-11	1.5743420092150811e-15	0.5223030236499258	0.99	0.854
epi_SOX9_prolif	GNAS	3.422404505880103e-11	1.6316588824219799e-15	0.49077630756756463	1.0	0.96
epi_SOX9_prolif	C9orf40	3.541684107205882e-11	1.6885263919932694e-15	0.31053838442194664	0.51	0.113
epi_SOX9_prolif	NCAPH	3.6692628251663216e-11	1.7493505721889496e-15	0.23872068139582825	0.38	0.039
epi_SOX9_prolif	RPL12	4.0178209297465565e-11	1.9155284527993116e-15	0.49626990542125426	1.0	0.995
epi_SOX9_prolif	CKLF	4.303004369652871e-11	2.051491952158699e-15	0.44700283147387687	0.8	0.345
epi_SOX9_prolif	PLK1	4.307683988384565e-11	2.0537229980379333e-15	0.3850934345258503	0.39	0.052
epi_SOX9_prolif	ATP1B3	4.759052734556988e-11	2.2689166791690052e-15	0.5686110955425836	0.95	0.755
epi_SOX9_prolif	FAM83D	4.8104666220731433e-11	2.2934286636820707e-15	0.2837964441274986	0.32	0.031
epi_SOX9_prolif	TSEN15	6.129525782020232e-11	2.922300730402971e-15	0.304021352999975	0.61	0.18
epi_SOX9_prolif	SNRNP40	6.308103160785896e-11	3.0074389324366604e-15	0.41277336722735003	0.66	0.271
epi_SOX9_prolif	MIS18BP1	6.746852745064739e-11	3.2166163266101255e-15	0.526582486222349	0.76	0.392
epi_SOX9_prolif	UHRF1	7.263157519278638e-11	3.4627687815392793e-15	0.28601165479541624	0.3	0.024
epi_SOX9_prolif	PNN	7.336047769551484e-11	3.497519794780207e-15	0.6363044182132513	0.99	0.865
epi_SOX9_prolif	HIST1H2AJ	7.815066871950819e-11	3.725896005697649e-15	0.28354823687440184	0.33	0.032
epi_SOX9_prolif	CTSH	7.862590895859186e-11	3.748553466440613e-15	0.5773397574263323	0.84	0.514
epi_SOX9_prolif	GALNT12	7.969969605520039e-11	3.7997471301644996e-15	0.29990987936922797	0.54	0.132
epi_SOX9_prolif	RPS5	8.584016648448986e-11	4.092498998068646e-15	0.5908114930657837	0.99	0.979
epi_SOX9_prolif	ALDH16A1	8.653351991252531e-11	4.1255551805733165e-15	0.28814438754052135	0.59	0.144
epi_SOX9_prolif	SNRPA	1.0348618441746283e-10	4.933787099759849e-15	0.41378906333627297	0.88	0.431
epi_SOX9_prolif	FANCD2	1.0843557273139994e-10	5.169753169554228e-15	0.22569261544129587	0.39	0.06
epi_SOX9_prolif	NPM3	1.0877535238935883e-10	5.1859524381100756e-15	0.35970388502549583	0.65	0.232
epi_SOX9_prolif	CSE1L	1.185318776623314e-10	5.651102629908529e-15	0.3978832195419153	0.68	0.285
epi_SOX9_prolif	PKP4	1.2780883835928966e-10	6.093389194721796e-15	0.5399395927920072	0.76	0.393
epi_SOX9_prolif	C9orf142	1.3191218271615056e-10	6.289019438195497e-15	0.44955180459644584	0.88	0.551
epi_SOX9_prolif	NGFRAP1	1.6635096388482514e-10	7.93091603741717e-15	0.5227058146979591	0.98	0.796
epi_SOX9_prolif	RPL8	2.0205062917805384e-10	9.632926301695058e-15	0.4813439400190429	1.0	0.999
epi_SOX9_prolif	SRSF3	2.0245487225897226e-10	9.652198915803207e-15	0.548121019694404	0.98	0.933
epi_SOX9_prolif	LY6E	2.334685717719033e-10	1.1130801991509097e-14	0.5074703370767524	0.74	0.278
epi_SOX9_prolif	APEX1	2.370039558964332e-10	1.1299354273965826e-14	0.5762462845788441	0.87	0.67
epi_SOX9_prolif	NMU	2.375996689527488e-10	1.132775537319422e-14	0.39220524090110376	0.4	0.098
epi_SOX9_prolif	RPL14	2.496360746940129e-10	1.1901600700548887e-14	0.42806291042878586	1.0	0.995
epi_SOX9_prolif	SHMT2	2.5183986971066155e-10	1.2006668400985056e-14	0.3222288449370254	0.66	0.22
epi_SOX9_prolif	VRK1	2.5250704413609723e-10	1.203847647847901e-14	0.397764995657955	0.68	0.232
epi_SOX9_prolif	SLC39A6	2.5606386721802044e-10	1.2208050880477732e-14	0.618910535942436	0.91	0.562
epi_SOX9_prolif	AURKA	2.6098549082933176e-10	1.2442693245736913e-14	0.35150093633003676	0.34	0.068
epi_SOX9_prolif	TIMELESS	2.6606173548837853e-10	1.268470729384403e-14	0.25950093771903926	0.42	0.086
epi_SOX9_prolif	RPL23A	3.465730365066009e-10	1.6523148343580497e-14	0.5211235415398239	1.0	0.98
epi_SOX9_prolif	CDCA7	3.592570602855443e-10	1.7127869381909145e-14	0.38883546513851996	0.5	0.135
epi_SOX9_prolif	MRPL51	3.671650155081119e-10	1.7504887509325953e-14	0.4909419828203889	0.98	0.814
epi_SOX9_prolif	SDHAF3	3.9091154510078276e-10	1.8637022412433028e-14	0.39140721915568255	0.84	0.397
epi_SOX9_prolif	PRPS2	3.9122824680941984e-10	1.8652121421188073e-14	0.48099507219420945	0.78	0.382
